customer_id,credit_score,credit_band,dti,delinq_2yrs,open_acc,pub_rec,total_acc,revol_bal,revol_util
97602,729.5395796968457,Prime,19.08,0.0,12.0,0.0,19.0,8494.0,54.8
564859,676.141421300522,Near Prime,18.23,0.0,15.0,1.0,25.0,1910.0,5.9
234533,657.4778907546963,Near Prime,5.06,2.0,17.0,0.0,32.0,18607.0,32.3
37549,773.8140200845334,Super Prime,35.26,0.0,14.0,0.0,77.0,36142.0,45.9
106201,637.3168107830344,Subprime,12.69,1.0,23.0,0.0,36.0,31701.0,63.3
295718,664.9471804962311,Near Prime,8.25,0.0,9.0,0.0,18.0,16753.0,54.7
685841,712.4818572156425,Prime,14.55,0.0,16.0,0.0,42.0,22027.0,56.3
557143,638.3811847265716,Subprime,7.27,0.0,2.0,0.0,3.0,16427.0,79.7
4144,740.7625375622524,Prime,29.64,0.0,15.0,0.0,34.0,106962.0,55.4
675395,759.4792341716848,Prime,13.91,4.0,15.0,0.0,25.0,10767.0,65.7
440022,605.4141768140191,Subprime,14.4,0.0,8.0,1.0,14.0,2660.0,23.5
151075,644.6410771680128,Near Prime,16.26,0.0,19.0,0.0,44.0,273853.0,37.5
480588,697.6720259243418,Near Prime,8.18,0.0,4.0,0.0,20.0,5151.0,33.4
7831,651.0737045665535,Near Prime,12.25,0.0,7.0,0.0,15.0,6990.0,51.4
665337,659.4755146306527,Near Prime,13.72,0.0,5.0,1.0,33.0,1282.0,17.8
630711,709.1984907304076,Prime,10.75,0.0,20.0,0.0,34.0,9175.0,22.7
513269,550.1622466018329,Subprime,21.21,1.0,32.0,0.0,59.0,9067.0,42.1
602097,758.728293196978,Prime,18.84,0.0,13.0,1.0,19.0,20920.0,68.8
360024,817.5450720858627,Super Prime,27.95,9.0,7.0,0.0,23.0,8596.0,52.7
443850,778.6797616523544,Super Prime,26.23,0.0,11.0,0.0,22.0,16821.0,47.9
231766,700.8819453614069,Prime,19.29,0.0,17.0,0.0,20.0,310.0,0.7
651719,594.0013372216083,Subprime,12.44,0.0,12.0,0.0,24.0,4227.0,25.2
385138,770.5126791020008,Super Prime,22.1,0.0,10.0,0.0,28.0,5967.0,49.3
87015,659.0952584886284,Near Prime,15.31,0.0,12.0,0.0,30.0,24466.0,37.3
2543,670.7931111638634,Near Prime,9.36,0.0,4.0,0.0,8.0,6029.0,67.0
558398,745.4479168191206,Prime,21.27,0.0,12.0,0.0,19.0,17183.0,27.2
293944,610.3691803140903,Subprime,8.19,0.0,6.0,0.0,13.0,6978.0,93.0
360497,645.6534403330234,Near Prime,22.75,0.0,10.0,0.0,33.0,12286.0,60.8
36539,793.5603182948071,Super Prime,8.68,0.0,5.0,0.0,7.0,1049.0,26.2
449109,576.0517068295654,Subprime,11.14,0.0,8.0,0.0,23.0,9569.0,61.3
468832,794.2223564571807,Super Prime,19.26,0.0,6.0,0.0,8.0,11418.0,100.2
216722,714.0783485387144,Prime,7.37,0.0,3.0,0.0,5.0,5160.0,90.0
576579,736.899861178726,Prime,28.51,0.0,13.0,1.0,18.0,6206.0,40.6
480440,700.8115849860023,Prime,15.42,0.0,7.0,0.0,11.0,13237.0,71.6
469307,809.8450341497442,Super Prime,8.08,0.0,11.0,0.0,35.0,6756.0,31.4
278335,648.8874131245245,Near Prime,4.77,0.0,7.0,0.0,15.0,3256.0,15.0
557432,701.5478511618941,Prime,29.12,0.0,11.0,1.0,34.0,16434.0,53.9
314262,785.1018660933571,Super Prime,21.96,0.0,29.0,1.0,65.0,3176.0,30.5
383447,767.4625972111113,Super Prime,19.48,0.0,22.0,0.0,33.0,18275.0,24.1
546274,666.2037277503947,Near Prime,9.47,0.0,14.0,0.0,18.0,14458.0,21.6
399699,670.7165005828701,Near Prime,12.15,0.0,5.0,0.0,8.0,10040.0,76.6
597564,587.5360411594216,Subprime,37.41,0.0,15.0,0.0,24.0,9749.0,25.0
231726,731.1203756951166,Prime,21.4,0.0,11.0,0.0,29.0,4121.0,26.4
3873,493.9696731160967,Subprime,13.4,0.0,11.0,0.0,30.0,36524.0,84.0
57388,726.4930718049972,Prime,12.68,0.0,17.0,0.0,37.0,163952.0,13.1
87865,722.7978113082248,Prime,26.85,0.0,24.0,0.0,62.0,63884.0,67.8
257052,850.0,Super Prime,13.45,0.0,4.0,1.0,6.0,2555.0,94.6
134359,569.5200245750402,Subprime,14.6,0.0,6.0,0.0,10.0,11339.0,93.7
499938,754.0544084204187,Prime,12.72,0.0,4.0,0.0,13.0,15775.0,84.4
226435,756.6094424018581,Prime,21.65,0.0,25.0,0.0,42.0,126029.0,51.7
642968,734.6053492133354,Prime,30.4,0.0,18.0,0.0,48.0,27856.0,63.9
4689,729.2090234890737,Prime,6.18,0.0,9.0,0.0,21.0,6051.0,27.0
691138,628.4103100843989,Subprime,18.81,0.0,14.0,0.0,41.0,1052.0,1.4
124441,588.6736003639124,Subprime,10.38,0.0,17.0,0.0,30.0,27265.0,34.9
334303,757.7821377947623,Prime,22.77,0.0,6.0,0.0,21.0,11596.0,87.2
296958,628.6107176928518,Subprime,21.32,0.0,11.0,1.0,21.0,10004.0,84.8
335614,605.541812213019,Subprime,7.2,0.0,5.0,0.0,5.0,10428.0,49.7
195986,712.6074059920583,Prime,21.03,0.0,4.0,0.0,4.0,2266.0,58.1
211658,702.093816648974,Prime,37.96,0.0,11.0,0.0,12.0,5719.0,51.1
1345,704.1556336969833,Prime,6.84,0.0,9.0,0.0,21.0,3925.0,17.8
218687,653.5244916922011,Near Prime,19.8,0.0,6.0,0.0,11.0,4829.0,34.7
292164,667.3907930955763,Near Prime,13.99,0.0,7.0,0.0,11.0,14858.0,87.9
20564,803.3805183872846,Super Prime,9.79,0.0,26.0,0.0,54.0,38185.0,38.0
440058,723.1251946068388,Prime,19.16,0.0,16.0,0.0,21.0,11122.0,47.5
296999,561.6370582464699,Subprime,31.17,1.0,17.0,0.0,27.0,8456.0,10.1
526547,644.7140026288283,Near Prime,11.95,0.0,17.0,0.0,37.0,10274.0,59.0
492638,714.7955404963758,Prime,24.62,0.0,12.0,0.0,31.0,20959.0,84.5
167713,739.6022936925315,Prime,12.17,0.0,3.0,0.0,4.0,5503.0,96.5
45735,687.6636266335911,Near Prime,29.54,0.0,13.0,0.0,36.0,25797.0,40.4
437669,592.4585602571593,Subprime,24.68,1.0,10.0,1.0,31.0,5673.0,64.5
516123,554.7434286943798,Subprime,9.97,1.0,12.0,0.0,38.0,10072.0,21.2
515989,688.2719717241364,Near Prime,37.38,1.0,18.0,0.0,32.0,26116.0,61.6
677841,586.3069074757439,Subprime,14.58,0.0,12.0,0.0,35.0,34902.0,60.1
331795,694.1184460539621,Near Prime,28.71,0.0,11.0,0.0,14.0,18659.0,48.6
558092,706.0727960496077,Prime,9.93,0.0,10.0,0.0,12.0,12555.0,32.6
3794,691.6698654764058,Near Prime,8.64,0.0,9.0,0.0,11.0,25559.0,96.8
683504,643.5250258902204,Near Prime,13.26,0.0,11.0,0.0,22.0,6859.0,27.5
375976,850.0,Super Prime,19.43,0.0,14.0,0.0,21.0,12439.0,63.0
602082,707.4278589821588,Prime,19.17,0.0,8.0,0.0,8.0,17869.0,82.7
471612,744.7278216287069,Prime,17.37,4.0,17.0,0.0,29.0,5715.0,30.2
455396,659.1910211501649,Near Prime,25.7,0.0,15.0,0.0,29.0,35679.0,82.6
110046,709.319092146934,Prime,6.21,1.0,10.0,0.0,26.0,11634.0,37.2
272678,671.7433312041309,Near Prime,9.49,0.0,20.0,0.0,22.0,7327.0,59.6
498230,710.7660904647904,Prime,27.38,0.0,6.0,0.0,9.0,8768.0,58.5
380382,616.646860979235,Subprime,5.35,0.0,8.0,0.0,11.0,2076.0,37.1
372532,554.24022891266,Subprime,23.02,0.0,14.0,0.0,25.0,11313.0,41.0
498006,736.0723379911833,Prime,19.3,0.0,8.0,0.0,12.0,12421.0,72.6
532868,720.6904343266932,Prime,12.11,0.0,11.0,0.0,33.0,6721.0,38.6
110703,636.5559025650091,Subprime,3.88,0.0,20.0,0.0,35.0,14117.0,51.3
654337,683.360943298431,Near Prime,37.28,0.0,14.0,0.0,24.0,59596.0,90.0
288511,623.6591540905719,Subprime,4.83,0.0,9.0,0.0,55.0,4829.0,34.0
651123,805.9120307218516,Super Prime,16.68,0.0,15.0,0.0,18.0,7920.0,20.7
478513,702.0054436042758,Prime,35.34,0.0,9.0,1.0,17.0,13119.0,43.0
565754,712.3565027347022,Prime,39.24,0.0,14.0,0.0,27.0,35830.0,89.1
439980,723.4892328097316,Prime,15.54,0.0,8.0,0.0,15.0,15701.0,42.7
621955,697.7474759937604,Near Prime,27.83,0.0,17.0,0.0,26.0,34672.0,76.4
66890,685.7584319792146,Near Prime,24.99,0.0,14.0,0.0,49.0,7930.0,88.1
270940,843.2291123458709,Super Prime,27.85,0.0,5.0,0.0,15.0,11345.0,75.1
316436,850.0,Super Prime,22.06,0.0,7.0,1.0,26.0,2470.0,30.9
400182,612.2593471618093,Subprime,6.82,0.0,6.0,0.0,7.0,15146.0,21.4
544831,693.4516207850088,Near Prime,23.88,0.0,11.0,0.0,15.0,19109.0,22.2
124238,616.717703175542,Subprime,19.31,0.0,19.0,0.0,36.0,26066.0,28.0
356631,674.9380132803026,Near Prime,18.99,0.0,11.0,0.0,23.0,52455.0,18.5
477948,632.9669050247768,Subprime,6.1,0.0,2.0,0.0,4.0,13782.0,65.3
458225,611.1146921801062,Subprime,10.8,0.0,10.0,0.0,29.0,14818.0,27.5
234129,667.8003488332305,Near Prime,19.44,0.0,15.0,3.0,25.0,3040.0,42.2
547120,737.2595939484845,Prime,25.75,0.0,39.0,0.0,64.0,56938.0,66.6
577861,685.0656353388426,Near Prime,15.65,0.0,15.0,0.0,18.0,7664.0,12.0
187662,676.3755129328983,Near Prime,1.25,0.0,2.0,0.0,3.0,40.0,1.6
574774,606.565916991506,Subprime,8.7,0.0,9.0,0.0,32.0,3320.0,61.5
271814,614.299286096998,Subprime,15.02,0.0,7.0,0.0,13.0,14841.0,61.8
492544,813.4822921069207,Super Prime,28.72,0.0,15.0,0.0,27.0,33918.0,56.8
673432,657.0788515787785,Near Prime,4.63,0.0,11.0,0.0,23.0,13439.0,26.3
264525,562.7957202665757,Subprime,13.59,0.0,7.0,0.0,13.0,14897.0,62.1
334219,750.228416522235,Prime,2.1,0.0,4.0,0.0,5.0,2571.0,35.2
516036,822.6406208032232,Super Prime,58.98,0.0,23.0,0.0,32.0,35923.0,67.9
47627,656.1063331455432,Near Prime,32.52,2.0,25.0,0.0,62.0,45443.0,64.1
288169,676.4867610855069,Near Prime,31.01,0.0,20.0,1.0,33.0,17425.0,37.5
359899,791.2571112333876,Super Prime,21.95,0.0,7.0,0.0,17.0,15004.0,71.4
134278,734.1526727725754,Prime,11.2,0.0,17.0,1.0,23.0,28901.0,72.3
562541,574.4360043739385,Subprime,33.5,0.0,28.0,1.0,52.0,19213.0,76.0
386589,736.7597934493834,Prime,20.3,2.0,9.0,0.0,21.0,3498.0,38.9
391402,687.5760780893282,Near Prime,17.54,1.0,10.0,0.0,19.0,5935.0,55.0
316362,720.1899017066858,Prime,20.49,0.0,8.0,1.0,21.0,1907.0,36.0
402194,630.1188895627222,Subprime,20.0,0.0,16.0,0.0,21.0,19209.0,18.9
602147,655.8035558190217,Near Prime,17.64,0.0,8.0,0.0,16.0,1285.0,6.0
371586,683.2414453228807,Near Prime,25.45,0.0,9.0,0.0,12.0,12027.0,47.9
153022,689.9295304910308,Near Prime,14.49,0.0,15.0,0.0,24.0,45250.0,98.4
270149,691.4055532016072,Near Prime,10.32,0.0,6.0,0.0,13.0,6755.0,19.6
275491,736.5485629554807,Prime,19.26,0.0,10.0,0.0,21.0,21062.0,39.6
442070,732.9932634897116,Prime,28.52,0.0,11.0,0.0,23.0,7940.0,46.7
47000,696.1055699529793,Near Prime,15.88,2.0,20.0,0.0,47.0,105231.0,12.9
356963,780.4815400897929,Super Prime,6.13,0.0,4.0,0.0,9.0,10905.0,93.2
602167,676.2180816932846,Near Prime,9.39,0.0,6.0,0.0,17.0,13257.0,78.4
515199,784.2982260441734,Super Prime,15.2,1.0,8.0,1.0,27.0,1015.0,13.5
59032,677.9678322038737,Near Prime,12.0,0.0,8.0,0.0,22.0,20391.0,87.5
626944,741.5807463433904,Prime,17.43,0.0,7.0,0.0,7.0,27555.0,85.8
134268,649.2126565264907,Near Prime,5.6,1.0,8.0,1.0,14.0,11456.0,63.6
314019,822.5393534767724,Super Prime,21.33,0.0,5.0,0.0,10.0,7395.0,107.2
179006,753.0730951203069,Prime,16.92,0.0,10.0,0.0,34.0,37936.0,47.8
593869,639.2784662340968,Subprime,26.64,0.0,31.0,0.0,54.0,23665.0,50.4
513670,737.8044675808484,Prime,21.51,0.0,7.0,0.0,10.0,3767.0,33.9
382883,716.617010811813,Prime,37.93,0.0,21.0,0.0,39.0,22238.0,45.6
425596,732.8867963049951,Prime,20.38,0.0,11.0,0.0,21.0,7512.0,81.7
541099,733.291264314128,Prime,19.95,1.0,15.0,1.0,55.0,4048.0,51.2
577565,651.1108339980565,Near Prime,23.62,0.0,13.0,0.0,30.0,30585.0,68.6
311650,780.0550339558779,Super Prime,13.39,0.0,2.0,0.0,8.0,2280.0,44.0
143003,655.885385496036,Near Prime,19.15,0.0,12.0,0.0,29.0,46506.0,75.3
201848,637.9369108212322,Subprime,10.35,0.0,7.0,0.0,14.0,7842.0,73.0
448786,841.1898564974583,Super Prime,22.16,0.0,6.0,0.0,9.0,10399.0,95.4
548234,735.563596316989,Prime,19.1,0.0,17.0,0.0,39.0,23546.0,36.6
384394,693.5990228864085,Near Prime,22.63,0.0,10.0,0.0,32.0,11751.0,40.4
317145,799.4477204910168,Super Prime,27.75,2.0,10.0,0.0,27.0,0.0,0.0
234609,750.456407242445,Prime,24.37,1.0,11.0,0.0,35.0,270324.0,28.7
604286,806.2957354929152,Super Prime,12.0,0.0,8.0,0.0,14.0,13911.0,50.2
200358,603.2881432359382,Subprime,7.1,0.0,15.0,1.0,31.0,2608.0,38.9
51024,691.1466917990055,Near Prime,27.86,0.0,19.0,0.0,35.0,34857.0,82.4
24781,705.2343418527462,Prime,20.42,2.0,26.0,0.0,45.0,49363.0,74.9
558132,657.0403447778027,Near Prime,11.1,0.0,9.0,0.0,15.0,18101.0,38.4
348244,782.0300800884729,Super Prime,6.62,0.0,5.0,0.0,8.0,4642.0,78.7
602076,605.5108659124204,Subprime,1.68,0.0,7.0,0.0,15.0,2147.0,15.8
427692,755.7948658184894,Prime,25.72,1.0,19.0,0.0,32.0,17850.0,41.0
535752,568.9311942757571,Subprime,18.56,0.0,8.0,0.0,10.0,11819.0,29.8
587466,706.1004651195125,Prime,27.85,0.0,14.0,0.0,33.0,200.0,1.8
443487,754.0182940115799,Prime,17.41,0.0,9.0,0.0,9.0,14940.0,61.0
577798,605.3479727154988,Subprime,12.66,6.0,23.0,0.0,63.0,1684.0,12.1
613243,589.3157386640037,Subprime,9.31,0.0,7.0,0.0,21.0,8238.0,55.7
547174,708.9830239360333,Prime,33.35,0.0,13.0,0.0,18.0,6182.0,19.6
661651,662.9978832318769,Near Prime,11.56,0.0,11.0,0.0,29.0,3971.0,16.3
314844,758.0675659597144,Prime,17.61,0.0,9.0,0.0,11.0,2505.0,23.4
47803,656.6439473218857,Near Prime,27.48,0.0,19.0,1.0,29.0,18453.0,66.4
30946,667.4158979147398,Near Prime,29.09,0.0,11.0,1.0,39.0,14050.0,99.6
534663,657.4059038618859,Near Prime,23.38,0.0,15.0,0.0,30.0,825.0,58.9
562137,636.429333074021,Subprime,5.41,1.0,6.0,0.0,24.0,2648.0,34.4
402917,655.624021656271,Near Prime,21.89,0.0,13.0,0.0,24.0,14953.0,38.6
58166,662.034569745102,Near Prime,15.98,0.0,13.0,0.0,39.0,15974.0,30.5
36178,723.459263929954,Prime,12.8,0.0,12.0,0.0,19.0,9573.0,30.5
582367,732.219507268465,Prime,45.97,0.0,12.0,0.0,30.0,37347.0,82.8
244706,730.3727231417472,Prime,15.84,0.0,4.0,0.0,8.0,11460.0,96.3
219130,709.3406286289688,Prime,34.98,0.0,4.0,0.0,12.0,13819.0,82.3
227312,612.4629768574606,Subprime,27.74,0.0,13.0,0.0,16.0,5143.0,47.2
359131,743.2037983818097,Prime,28.19,0.0,7.0,0.0,12.0,7808.0,88.7
155774,680.0185503229521,Near Prime,6.04,0.0,8.0,0.0,18.0,7391.0,98.5
276262,611.5876865125979,Subprime,16.09,0.0,12.0,0.0,22.0,11891.0,46.6
317220,586.6516747874807,Subprime,34.26,0.0,11.0,0.0,49.0,7607.0,60.9
426635,660.7980764164023,Near Prime,28.33,0.0,9.0,0.0,36.0,4110.0,37.4
185084,781.6904213304344,Super Prime,27.79,0.0,9.0,0.0,14.0,5721.0,26.6
559472,807.4841971853077,Super Prime,35.9,1.0,15.0,0.0,25.0,22997.0,55.0
477594,724.7559714347353,Prime,3.38,1.0,22.0,0.0,39.0,7153.0,42.3
443689,573.7267233080192,Subprime,30.15,0.0,15.0,0.0,30.0,6268.0,43.8
333515,647.3844756655459,Near Prime,3.0,1.0,6.0,3.0,19.0,2780.0,41.5
29279,769.6927167126847,Super Prime,15.1,0.0,11.0,0.0,16.0,14069.0,65.1
121088,704.1675027292648,Prime,16.02,0.0,6.0,3.0,9.0,3622.0,35.5
683146,694.7507151938472,Near Prime,7.62,1.0,7.0,0.0,23.0,7585.0,79.0
570462,725.3214064142721,Prime,17.65,0.0,18.0,1.0,43.0,21442.0,49.6
18934,701.0478563982083,Prime,8.68,0.0,8.0,0.0,16.0,11253.0,67.4
604799,627.0252932618973,Subprime,18.39,0.0,10.0,0.0,21.0,4906.0,8.7
426540,704.7514227240026,Prime,12.66,0.0,10.0,0.0,17.0,11805.0,36.8
603138,695.0473788594257,Near Prime,24.91,0.0,9.0,0.0,24.0,38060.0,87.0
81145,638.0244758784789,Subprime,17.8,0.0,8.0,0.0,28.0,8923.0,75.6
126226,780.7967999388509,Super Prime,17.01,0.0,11.0,0.0,45.0,82812.0,89.7
583270,631.1661216974067,Subprime,19.5,0.0,19.0,1.0,55.0,24109.0,55.4
359977,785.5525986721273,Super Prime,22.37,0.0,11.0,1.0,19.0,10083.0,65.1
544827,701.2093184610409,Prime,12.41,0.0,10.0,0.0,28.0,21884.0,64.9
399786,644.2646088772997,Near Prime,2.4,0.0,12.0,1.0,23.0,2257.0,9.8
357982,529.2856063466154,Subprime,22.37,0.0,14.0,0.0,20.0,8558.0,27.3
86640,697.4040394565782,Near Prime,23.72,2.0,18.0,0.0,29.0,26025.0,95.0
281834,693.0241903787729,Near Prime,40.63,0.0,8.0,0.0,12.0,12427.0,26.7
479230,609.622239511436,Subprime,11.68,0.0,33.0,1.0,35.0,8382.0,35.7
402512,698.0883173955884,Near Prime,23.45,0.0,21.0,0.0,26.0,5675.0,26.5
557079,659.8457204124194,Near Prime,11.1,0.0,20.0,1.0,41.0,7312.0,29.0
443120,732.7516359746988,Prime,24.53,0.0,15.0,0.0,24.0,5016.0,32.6
272952,841.5497169533304,Super Prime,12.65,0.0,13.0,4.0,33.0,5579.0,30.7
172587,688.9391267746194,Near Prime,23.67,0.0,6.0,0.0,14.0,4122.0,51.5
368657,664.5744685512495,Near Prime,29.09,0.0,8.0,0.0,11.0,15943.0,70.9
588225,631.4383935027047,Subprime,6.64,0.0,21.0,0.0,26.0,8899.0,34.8
509617,762.1207011369348,Super Prime,26.75,0.0,13.0,0.0,59.0,19811.0,41.5
202445,828.5350966164293,Super Prime,11.81,0.0,8.0,1.0,14.0,2810.0,72.1
605613,664.3616917471139,Near Prime,14.36,0.0,21.0,0.0,32.0,15471.0,76.6
651219,545.1796368856969,Subprime,21.49,1.0,3.0,0.0,26.0,8291.0,92.1
682885,717.9712851599826,Prime,8.9,0.0,5.0,0.0,18.0,6319.0,32.4
351228,788.7674291423913,Super Prime,18.39,0.0,11.0,0.0,21.0,18096.0,89.1
161764,780.4244378201291,Super Prime,7.43,0.0,13.0,0.0,24.0,26905.0,49.9
627620,631.6300953836501,Subprime,25.53,1.0,12.0,1.0,43.0,5396.0,21.0
651327,759.8187696992355,Prime,11.91,0.0,6.0,0.0,10.0,4254.0,44.2
476750,707.5447790022675,Prime,30.03,0.0,12.0,0.0,19.0,14839.0,78.5
368292,763.9024351574631,Super Prime,26.79,0.0,13.0,1.0,21.0,1229.0,5.6
289094,596.4668799669487,Subprime,15.24,1.0,10.0,0.0,22.0,10439.0,59.3
546575,674.4232726911007,Near Prime,13.3,0.0,11.0,0.0,24.0,15092.0,49.0
98251,732.4894154427031,Prime,16.13,0.0,11.0,0.0,21.0,38740.0,76.0
400307,760.8402807686625,Super Prime,22.78,0.0,10.0,0.0,17.0,17935.0,40.4
182270,680.789242808206,Near Prime,28.76,3.0,20.0,0.0,39.0,4783.0,59.8
514011,533.5037232912291,Subprime,36.8,0.0,8.0,0.0,24.0,28945.0,64.8
472865,800.1974531603205,Super Prime,20.32,0.0,7.0,0.0,9.0,6820.0,44.6
461725,676.5208217495632,Near Prime,31.85,2.0,7.0,0.0,21.0,3587.0,44.3
248864,720.6755280429159,Prime,7.13,0.0,11.0,0.0,17.0,4326.0,41.2
674724,590.7793490050683,Subprime,27.7,0.0,22.0,0.0,34.0,45407.0,47.4
19273,560.7228419596864,Subprime,20.97,1.0,13.0,0.0,29.0,7924.0,11.1
346246,723.378560626287,Prime,16.86,0.0,7.0,0.0,12.0,38.0,0.1
340672,648.0067896114408,Near Prime,12.81,0.0,10.0,0.0,10.0,11570.0,46.8
43763,731.0605782389188,Prime,22.51,0.0,5.0,0.0,20.0,34895.0,95.6
57769,634.3431950762514,Subprime,12.43,0.0,17.0,0.0,29.0,26676.0,64.1
440019,692.017440238779,Near Prime,13.44,0.0,15.0,0.0,26.0,10000.0,33.1
444429,678.5385875292806,Near Prime,35.83,0.0,17.0,0.0,33.0,13779.0,50.5
73240,682.5727331696673,Near Prime,17.68,0.0,10.0,0.0,28.0,38936.0,71.7
565009,582.9230700741789,Subprime,4.27,0.0,4.0,0.0,9.0,12158.0,55.5
478513,608.8757591403237,Subprime,19.72,1.0,8.0,0.0,22.0,4385.0,87.7
314720,783.2987125722788,Super Prime,15.87,0.0,13.0,0.0,36.0,1801.0,7.7
271355,685.7886411198277,Near Prime,7.34,0.0,6.0,0.0,6.0,4310.0,35.9
597288,829.9993553952952,Super Prime,9.99,0.0,9.0,0.0,13.0,30847.0,70.4
527428,527.8970023931345,Subprime,16.05,0.0,17.0,0.0,45.0,17296.0,36.3
315940,850.0,Super Prime,21.84,0.0,14.0,0.0,26.0,8768.0,31.9
5049,760.1591739987289,Super Prime,17.11,0.0,7.0,0.0,30.0,10182.0,53.0
637165,754.1340548886063,Prime,27.86,2.0,16.0,0.0,35.0,34459.0,40.5
577449,723.306159029343,Prime,18.61,0.0,7.0,2.0,9.0,10280.0,68.5
504036,574.411014977677,Subprime,24.1,0.0,5.0,0.0,7.0,18710.0,34.9
254767,757.2745495566774,Prime,24.44,0.0,9.0,0.0,21.0,8836.0,63.1
88847,718.5626242290498,Prime,15.4,0.0,21.0,0.0,38.0,19370.0,8.1
419616,788.3652846159881,Super Prime,4.52,1.0,5.0,0.0,19.0,5767.0,47.7
473057,707.5274968621673,Prime,19.22,0.0,10.0,0.0,17.0,2723.0,13.6
627623,706.2559193425072,Prime,8.48,0.0,16.0,0.0,28.0,16220.0,65.4
498966,616.698140817512,Subprime,28.31,0.0,14.0,0.0,19.0,9348.0,71.9
280463,678.1189378175678,Near Prime,37.13,1.0,27.0,0.0,37.0,10737.0,29.5
577602,719.0762475909562,Prime,17.98,0.0,9.0,0.0,10.0,24172.0,44.0
333237,671.3826586645033,Near Prime,26.6,0.0,6.0,0.0,7.0,17060.0,76.8
654538,713.053528250526,Prime,12.47,0.0,7.0,0.0,20.0,6714.0,63.3
225502,592.0455762994986,Subprime,38.37,0.0,15.0,0.0,26.0,14455.0,28.8
481683,850.0,Super Prime,13.86,0.0,6.0,1.0,14.0,3343.0,44.0
324596,623.7221199506612,Subprime,12.7,0.0,7.0,0.0,14.0,3072.0,34.9
642600,616.4664200716828,Subprime,26.93,0.0,22.0,0.0,29.0,41371.0,21.0
627618,687.555008535547,Near Prime,25.37,1.0,13.0,2.0,26.0,19995.0,44.1
260361,756.6869494321268,Prime,27.37,0.0,12.0,0.0,21.0,10085.0,68.6
265565,752.4796964909807,Prime,13.43,1.0,10.0,1.0,28.0,398163.0,35.8
356963,799.3541854429131,Super Prime,19.36,0.0,16.0,0.0,20.0,13005.0,71.5
634223,663.8322509700357,Near Prime,26.86,1.0,9.0,0.0,22.0,20457.0,78.7
675655,575.5628355177734,Subprime,8.12,0.0,9.0,1.0,16.0,7457.0,41.2
391443,581.1086319192915,Subprime,27.95,0.0,22.0,0.0,35.0,24308.0,66.1
110237,667.6890048686598,Near Prime,17.9,0.0,10.0,0.0,15.0,50079.0,72.0
111889,721.4872911516476,Prime,9.78,2.0,13.0,0.0,27.0,66888.0,21.2
401071,714.883183108511,Prime,8.57,0.0,10.0,0.0,14.0,10745.0,45.1
3768,578.2827613341301,Subprime,16.56,0.0,9.0,0.0,20.0,41207.0,70.8
314884,626.9624797642334,Subprime,17.37,0.0,6.0,0.0,34.0,4738.0,77.7
350720,720.6882586714725,Prime,20.24,0.0,11.0,1.0,32.0,9055.0,43.3
604697,757.0849606466793,Prime,26.78,0.0,13.0,0.0,22.0,22014.0,65.1
226089,781.1872460744046,Super Prime,29.68,0.0,10.0,1.0,27.0,5858.0,38.3
552310,704.2941522697474,Prime,21.96,0.0,13.0,0.0,19.0,27967.0,48.2
203271,676.1563238424189,Near Prime,32.41,0.0,17.0,1.0,28.0,9857.0,53.6
3498,850.0,Super Prime,15.84,0.0,9.0,0.0,16.0,20426.0,70.2
512935,747.4063514488666,Prime,19.89,0.0,8.0,0.0,12.0,9231.0,64.1
3070,700.2668045534992,Prime,10.45,0.0,8.0,0.0,43.0,12574.0,83.8
604589,574.0434014205888,Subprime,22.72,0.0,23.0,0.0,32.0,50556.0,78.9
218692,733.8108556178581,Prime,27.13,0.0,17.0,0.0,42.0,12018.0,20.4
309161,742.1561700872741,Prime,20.14,0.0,8.0,0.0,24.0,2189.0,8.0
578377,615.662816279944,Subprime,23.63,0.0,7.0,0.0,26.0,12542.0,62.7
144688,707.4815247504669,Prime,14.41,2.0,11.0,1.0,28.0,33049.0,76.1
93184,758.1106858132146,Prime,21.7,0.0,10.0,0.0,19.0,13455.0,67.3
270555,666.2370485899608,Near Prime,11.8,0.0,9.0,0.0,21.0,4587.0,17.4
33709,646.2140893643605,Near Prime,23.57,0.0,16.0,0.0,26.0,26694.0,69.9
479717,800.5989863279842,Super Prime,31.36,0.0,21.0,0.0,34.0,11705.0,55.5
674748,846.2821299646887,Super Prime,7.84,0.0,13.0,1.0,25.0,6975.0,20.5
383063,577.8397963796053,Subprime,8.63,1.0,8.0,0.0,23.0,1377.0,23.3
130746,684.7705548320985,Near Prime,1.6,1.0,9.0,0.0,12.0,4993.0,63.2
291209,732.7842926674751,Prime,23.58,0.0,10.0,0.0,22.0,9340.0,46.2
357810,648.708711076755,Near Prime,18.27,0.0,10.0,0.0,15.0,11650.0,53.2
653162,585.9454450775812,Subprime,5.68,2.0,7.0,0.0,25.0,5425.0,37.2
577403,801.8633813620044,Super Prime,5.12,1.0,10.0,0.0,15.0,7770.0,34.4
492067,638.9866445912501,Subprime,18.38,1.0,23.0,0.0,32.0,5199.0,27.1
385110,750.4935999015929,Prime,8.63,0.0,3.0,1.0,14.0,2758.0,41.2
620559,704.581486152812,Prime,13.59,0.0,6.0,1.0,11.0,8409.0,93.4
246803,718.2011356984674,Prime,37.77,0.0,11.0,1.0,26.0,17595.0,74.9
